date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:15:01	666/666	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Feb%202024%2007:15:00%20GMT	https://htmldemo.net/hiraola/hiraola/assets/images/single-product/small-size/3.jpg	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/images/single-product/small-size/3.jpg	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:15:01	1658/1658	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Feb%202024%2007:15:01%20GMT	https://htmldemo.net/hiraola/hiraola/assets/images/single-product/small-size/4.jpg	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/images/single-product/small-size/4.jpg	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:15:02	89503/89503	---MCZ	200	added ('OK')	application/javascript	etag:W/%226319cef6-15d9f%22	https://htmldemo.net/hiraola/hiraola/assets/js/vendor/jquery-3.6.0.min.js	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/js/vendor/jquery-3.6.0.min.js	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:15:03	11226/11226	---MCZ	200	added ('OK')	application/javascript	etag:W/%226319cef6-2bda%22	https://htmldemo.net/hiraola/hiraola/assets/js/vendor/jquery-migrate-3.3.2.min.js	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/js/vendor/jquery-migrate-3.3.2.min.js	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:15:03	8608/8608	---MCZ	200	added ('OK')	application/javascript	etag:W/%226319cef6-21a0%22	https://htmldemo.net/hiraola/hiraola/assets/js/vendor/modernizr-3.11.2.min.js	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/js/vendor/modernizr-3.11.2.min.js	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:15:03	80413/80413	---MCZ	200	added ('OK')	application/javascript	etag:W/%226319cef6-13a1d%22	https://htmldemo.net/hiraola/hiraola/assets/js/vendor/bootstrap.bundle.min.js	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/js/vendor/bootstrap.bundle.min.js	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:15:04	48366/48366	---MCZ	200	added ('OK')	application/javascript	etag:W/%226319cef2-bcee%22	https://htmldemo.net/hiraola/hiraola/assets/js/plugins/slick.min.js	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/js/plugins/slick.min.js	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:15:04	6135/6135	---MCZ	200	added ('OK')	application/javascript	etag:W/%226319cef0-17f7%22	https://htmldemo.net/hiraola/hiraola/assets/js/plugins/countdown.min.js	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/js/plugins/countdown.min.js	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:15:05	5777/5777	---MCZ	200	added ('OK')	application/javascript	etag:W/%226319cef0-1691%22	https://htmldemo.net/hiraola/hiraola/assets/js/plugins/jquery.barrating.min.js	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/js/plugins/jquery.barrating.min.js	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:15:05	1074/1074	---MCZ	200	added ('OK')	application/javascript	etag:W/%226319cef1-432%22	https://htmldemo.net/hiraola/hiraola/assets/js/plugins/jquery.counterup.min.js	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/js/plugins/jquery.counterup.min.js	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:15:05	8051/8051	---MCZ	200	added ('OK')	application/javascript	etag:W/%226319cef3-1f73%22	https://htmldemo.net/hiraola/hiraola/assets/js/plugins/waypoints.min.js	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/js/plugins/waypoints.min.js	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:15:05	2946/2946	---MCZ	200	added ('OK')	application/javascript	etag:W/%226319cef1-b82%22	https://htmldemo.net/hiraola/hiraola/assets/js/plugins/jquery.nice-select.min.js	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/js/plugins/jquery.nice-select.min.js	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:15:05	27845/27845	---MCZ	200	added ('OK')	application/javascript	etag:W/%226319cef2-6cc5%22	https://htmldemo.net/hiraola/hiraola/assets/js/plugins/jquery.sticky-sidebar.js	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/js/plugins/jquery.sticky-sidebar.js	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:15:06	2041/2041	---MCZ	200	added ('OK')	application/javascript	etag:W/%226319cef2-7f9%22	https://htmldemo.net/hiraola/hiraola/assets/js/plugins/scroll-top.min.js	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/js/plugins/scroll-top.min.js	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:15:06	247795/247795	---MCZ	200	added ('OK')	application/javascript	etag:W/%226319cef1-3c7f3%22	https://htmldemo.net/hiraola/hiraola/assets/js/plugins/jquery-ui.min.js	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/js/plugins/jquery-ui.min.js	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:15:06	5372/5372	---MCZ	200	added ('OK')	application/javascript	etag:W/%226319cef2-14fc%22	https://htmldemo.net/hiraola/hiraola/assets/js/plugins/theia-sticky-sidebar.min.js	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/js/plugins/theia-sticky-sidebar.min.js	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:15:07	32987/32987	---MCZ	200	added ('OK')	application/javascript	etag:W/%226319cef1-80db%22	https://htmldemo.net/hiraola/hiraola/assets/js/plugins/jquery.elevateZoom-3.0.8.min.js	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/js/plugins/jquery.elevateZoom-3.0.8.min.js	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:15:07	18359/18359	---MCZ	200	added ('OK')	application/javascript	etag:W/%226319cef2-47b7%22	https://htmldemo.net/hiraola/hiraola/assets/js/plugins/timecircles.min.js	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/js/plugins/timecircles.min.js	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:15:07	2479/2479	---MCZ	200	added ('OK')	application/javascript	etag:W/%226319cef2-9af%22	https://htmldemo.net/hiraola/hiraola/assets/js/plugins/mailchimp-ajax.js	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/js/plugins/mailchimp-ajax.js	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:15:07	60311/60311	---MCZ	200	added ('OK')	application/javascript	etag:W/%226319cee2-eb97%22	https://htmldemo.net/hiraola/hiraola/assets/js/main.js	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/js/main.js	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:15:08	126428/126428	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226319ced9-1eddc%22	https://htmldemo.net/hiraola/hiraola/assets/fonts/fa-brands-400.eot	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/fonts/fa-brands-400.eot	(from https://htmldemo.net/hiraola/hiraola/assets/css/font-awesome.min.css)
14:15:08	69608/69608	---M--	200	added ('OK')	font/woff2	etag:%226319ced9-10fe8%22	https://htmldemo.net/hiraola/hiraola/assets/fonts/fa-brands-400.woff2	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/fonts/fa-brands-400.woff2	(from https://htmldemo.net/hiraola/hiraola/assets/css/font-awesome.min.css)
14:15:08	126428/126428	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226319ced9-1eddc%22	https://htmldemo.net/hiraola/hiraola/assets/fonts/fa-brands-400.eot?	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/fonts/fa-brands-400d41d.eot	(from https://htmldemo.net/hiraola/hiraola/assets/css/font-awesome.min.css)
